zone_risk,rain,aqi,traffic,claims,consistency,waterlogging_history,forecast_rain_48h,forecast_aqi_48h,coverage_hours,premium
91,30,391,4,0,0.5616656074626976,58,34,318,24,28.0
88,60,146,2,0,0.6813394480601219,48,80,199,24,28.0
38,64,97,9,1,0.9873047204143184,25,0,122,8,28.0
55,4,217,1,4,0.7519850987643246,82,28,125,24,28.0
17,42,272,2,1,0.6214060611034283,92,32,277,24,26.54
30,93,196,2,0,0.8284685814671936,25,41,359,24,25.25
54,26,356,4,1,0.9012888525824989,10,84,249,24,28.0
35,59,351,4,4,0.9056757992319339,64,8,181,16,28.0
64,84,376,7,0,0.9570459330396964,27,25,150,24,28.0
82,69,71,9,4,0.8079565332331442,95,17,316,24,28.0
13,33,353,3,3,0.5421733009256183,99,47,346,24,28.0
31,63,253,1,3,0.759093553588524,7,94,365,24,28.0
99,2,280,7,3,0.5401102176581947,95,9,129,16,28.0
35,21,107,7,2,0.5490148580164554,23,54,51,24,28.0
77,22,108,9,1,0.7610337255821992,72,74,286,24,28.0
10,98,103,8,2,0.7856408266119351,6,27,289,24,28.0
15,19,393,4,3,0.5652594287325378,11,79,221,24,28.0
24,54,144,5,4,0.9829779050579893,5,63,258,24,28.0
96,34,60,7,0,0.5813442555615995,87,36,112,24,28.0
89,92,78,4,1,0.623352245135507,66,87,323,24,28.0
57,16,290,5,0,0.5658472029435031,47,86,227,24,28.0
28,73,380,9,4,0.7706319412135091,44,74,238,24,28.0
57,23,97,1,1,0.5757829790194566,54,3,98,8,20.64
83,97,349,3,4,0.9598580829133914,60,39,151,24,28.0
28,81,191,3,1,0.5453572061956297,88,78,289,24,28.0
12,86,286,3,3,0.7357872408206385,9,26,125,24,26.43
77,20,197,2,0,0.8352630258867546,33,77,59,24,25.18
29,63,276,7,2,0.9194833973427201,82,89,189,24,28.0
33,52,277,1,4,0.9098174978599765,77,45,149,24,28.0
98,6,220,7,3,0.6331236138449374,84,58,384,24,28.0
39,3,83,9,3,0.7779932566618359,23,54,296,24,28.0
38,53,228,9,0,0.8161053967183913,19,36,177,24,28.0
60,72,263,2,1,0.5172947685318972,43,22,398,24,28.0
20,53,232,3,3,0.5779292119516839,2,75,370,24,28.0
67,42,395,2,4,0.9882142537677023,52,32,273,24,28.0
34,49,352,4,1,0.7726955071422357,41,14,55,16,27.64
94,41,267,3,4,0.9659167609682668,77,17,348,24,28.0
29,78,158,8,3,0.8756077446805595,13,31,372,24,28.0
19,25,272,1,1,0.5432235205146356,82,64,75,24,24.82
78,25,279,1,0,0.6739318848909117,35,23,360,24,27.45
64,88,313,3,3,0.6429368014075095,31,78,326,24,28.0
65,39,398,6,0,0.6438424015540145,94,0,379,24,28.0
27,99,364,6,4,0.7998389920467996,85,69,210,24,28.0
74,2,61,1,0,0.9889699231325724,12,74,303,24,19.51
84,35,235,2,1,0.9797558387084552,43,17,67,24,25.85
15,58,240,5,2,0.8553814833610633,22,10,238,24,27.98
88,88,322,2,4,0.9758726461364804,38,54,289,24,28.0
18,62,332,3,2,0.9236929107212419,59,85,335,24,28.0
99,38,229,1,1,0.7250704566660222,80,88,206,24,28.0
67,41,77,3,0,0.5968058424429323,73,59,79,24,25.29
58,70,237,4,2,0.5999529226718036,29,32,187,24,28.0
48,90,381,2,3,0.9008244762444049,36,77,106,24,28.0
76,27,191,8,3,0.9368347054653717,35,18,322,24,28.0
57,50,136,7,0,0.5269361246105428,94,88,252,24,28.0
84,6,111,3,2,0.869304850534381,40,16,252,24,27.67
73,19,176,1,0,0.9953308541793489,30,16,394,24,22.91
50,96,253,4,3,0.5030334632637641,99,54,81,24,28.0
60,89,246,6,4,0.8543247909634377,44,69,65,24,28.0
63,92,259,4,0,0.7957000555203269,68,95,334,24,28.0
12,50,117,9,2,0.6254559344610523,74,7,221,24,28.0
62,85,332,7,3,0.5802029179823944,74,56,266,24,28.0
48,50,326,9,2,0.8593432213574529,16,30,155,24,28.0
37,5,280,3,4,0.72601162375784,94,90,221,24,28.0
40,8,355,1,2,0.6359806659365363,39,51,246,24,27.37
86,26,51,1,1,0.7956560781818651,65,40,353,24,26.77
90,47,174,1,0,0.8042833731293286,50,63,387,24,28.0
32,51,131,4,0,0.8763667757006526,86,0,68,8,22.11
85,4,232,5,0,0.8045979905912033,77,32,55,24,28.0
91,5,100,2,2,0.9405110734885782,3,76,306,24,27.61
61,52,398,5,0,0.7968524846978325,56,6,110,16,28.0
24,8,365,8,4,0.9749739911929018,6,23,106,24,28.0
96,63,74,8,1,0.5097585316312334,85,33,306,24,28.0
46,29,163,9,2,0.6713792285674388,27,47,264,24,28.0
33,98,249,4,1,0.6010544016559882,7,89,105,24,28.0
70,38,323,1,2,0.5535629547721941,82,41,102,24,28.0
42,20,191,1,3,0.9100604577444101,39,49,112,24,24.12
58,93,369,2,1,0.748401075313121,22,36,121,24,28.0
19,24,338,1,2,0.7354684180203003,29,64,130,24,25.56
37,12,234,1,3,0.6659205444102162,62,95,75,24,28.0
80,37,359,8,1,0.8710481150833581,90,33,125,24,28.0
85,57,128,4,1,0.9254072582178596,89,16,251,24,28.0
70,10,252,4,0,0.5165714898891364,46,94,95,24,28.0
38,30,378,8,0,0.7480843230983554,18,40,199,24,28.0
81,24,358,3,4,0.5866455189438932,58,92,384,24,28.0
32,80,180,1,1,0.6081953409576988,15,5,346,24,22.47
63,9,167,1,3,0.7689600285582455,77,71,354,24,28.0
49,80,348,7,3,0.6691768990446736,60,46,180,24,28.0
81,39,317,3,3,0.5367379129418646,26,2,353,24,28.0
30,51,184,3,0,0.7993210330535836,32,35,66,24,20.72
15,20,343,2,0,0.7951747222870822,75,11,195,16,21.66
71,5,254,9,1,0.9047752331649418,20,23,104,24,28.0
58,83,58,6,4,0.581721257665407,33,73,194,24,28.0
62,35,85,4,2,0.6990152859158922,85,15,55,16,28.0
84,9,208,2,0,0.6324387624534067,23,79,142,24,27.06
98,88,217,3,1,0.829761475667927,21,27,303,24,28.0
57,34,52,6,1,0.6571506028667131,4,73,184,24,27.84
98,41,106,5,4,0.5538211243221954,35,39,70,24,28.0
62,15,223,9,3,0.6721571688420482,12,37,211,24,28.0
35,31,69,6,0,0.7786530850482667,56,79,215,24,27.8
77,11,166,1,3,0.82021432316231,50,85,369,24,28.0
66,92,68,5,1,0.7844868581976581,25,35,361,24,28.0
89,57,81,2,0,0.8751255649763668,45,82,360,24,28.0
21,76,212,5,1,0.9915789845042318,49,34,193,24,27.59
45,60,124,1,0,0.8003539906935995,2,72,132,24,18.54
28,83,124,8,0,0.8137294688670909,43,9,57,16,27.92
26,69,300,7,4,0.7016209125879935,36,67,113,24,28.0
16,15,276,4,4,0.5450768261756356,0,8,74,16,26.12
24,57,73,8,3,0.675376364146671,45,17,112,24,28.0
33,83,208,6,3,0.6938256900034137,42,7,273,24,28.0
81,4,385,7,0,0.6100938963378092,66,51,386,24,28.0
92,3,382,3,1,0.8652334996608874,89,40,208,24,28.0
44,79,362,8,4,0.6127246342032076,80,76,298,24,28.0
16,8,198,5,4,0.6743541671799019,61,30,315,24,28.0
39,93,192,3,1,0.8309930759603696,2,98,101,24,26.27
91,87,318,1,1,0.5734211810144505,16,51,226,24,28.0
92,70,339,6,3,0.5009758566688138,74,81,134,24,28.0
67,60,145,1,1,0.9665192763731798,83,10,388,24,27.77
97,69,387,9,0,0.9167887786839437,25,7,331,24,28.0
23,40,183,3,1,0.5512818458237647,99,11,334,24,28.0
90,81,297,3,0,0.7650347848234793,38,37,55,24,28.0
99,80,393,3,2,0.6411513381324229,24,84,243,24,28.0
93,22,112,1,1,0.7809010023452545,50,41,368,24,28.0
40,58,259,8,2,0.9440529248399397,74,51,242,24,28.0
21,22,169,4,3,0.8834753558554395,75,2,201,24,27.23
99,78,301,5,4,0.7433763891290193,24,11,353,24,28.0
91,73,247,9,4,0.8780690584307405,45,8,301,24,28.0
41,12,230,2,3,0.9854533659282982,28,50,226,24,26.25
50,85,267,3,0,0.5554950820547331,44,48,293,24,28.0
27,45,161,3,1,0.7987602071983517,22,22,390,24,25.12
35,33,346,9,0,0.6772526424796834,96,91,190,24,28.0
63,26,57,4,2,0.6176898891261231,76,83,232,24,28.0
73,4,108,1,2,0.8826774360865421,67,65,285,24,27.73
35,32,285,6,4,0.6617332380419336,8,12,287,24,28.0
49,47,95,2,1,0.9756826198487395,8,84,50,24,20.11
99,77,88,7,2,0.9550543189752534,63,23,332,24,28.0
75,65,168,9,4,0.6112777454140402,39,89,59,24,28.0
73,54,384,9,3,0.884919458619627,22,48,309,24,28.0
10,64,216,3,0,0.9655901549522121,78,17,198,24,21.8
65,51,330,8,1,0.9835436115915777,28,68,212,24,28.0
92,75,210,3,1,0.6010527155334169,45,71,208,24,28.0
84,67,246,6,3,0.816521674309957,19,75,230,24,28.0
53,16,332,7,1,0.8438352002686789,55,91,150,24,28.0
54,28,95,6,1,0.5936476480753896,80,5,372,24,28.0
92,82,265,3,2,0.7722494613537048,5,92,328,24,28.0
68,50,239,5,0,0.6692717591568418,27,70,78,24,28.0
28,18,320,8,0,0.8673041062837874,71,58,56,24,28.0
92,91,125,3,3,0.7477070140834523,53,90,189,24,28.0
67,82,357,1,1,0.5190342394171198,95,62,202,24,28.0
95,71,101,5,3,0.6571780212807583,79,87,63,24,28.0
86,86,101,9,2,0.8107446507896405,81,36,247,24,28.0
15,24,328,9,4,0.89223276469904,80,95,366,24,28.0
64,79,325,3,0,0.5784607295582563,15,3,308,24,28.0
26,43,240,2,1,0.9352439174007628,23,36,307,24,23.94
23,9,320,5,1,0.8844554941279924,81,55,286,24,28.0
22,34,213,5,1,0.8263176059191795,33,23,230,24,25.84
36,72,123,3,3,0.6582048249420532,29,56,328,24,28.0
39,63,169,4,4,0.5721989972713615,91,19,158,24,28.0
65,92,287,5,2,0.5213741314296848,64,28,175,24,28.0
97,82,92,4,0,0.640950700368106,31,15,356,24,28.0
68,22,193,2,1,0.8066602945313758,29,35,311,24,27.05
54,32,54,8,3,0.7527924642659343,58,18,367,24,28.0
52,49,291,5,0,0.981358611452648,36,6,343,24,28.0
90,28,356,7,3,0.690661661694277,15,96,316,24,28.0
42,95,286,4,0,0.5958112495424119,93,16,255,24,28.0
97,36,382,2,3,0.9074449726864661,56,80,68,24,28.0
79,81,358,1,0,0.7130230125117532,26,24,267,24,28.0
19,35,102,2,2,0.5721824165180454,3,48,161,24,19.0
78,41,167,1,4,0.949255655619313,96,13,381,24,28.0
84,0,287,8,1,0.7279774402569872,94,66,199,24,28.0
15,87,262,5,4,0.7949937113314667,34,35,238,24,28.0
99,0,225,3,1,0.5589766891871215,97,90,372,24,28.0
86,38,52,5,2,0.9867846735632522,42,29,392,24,28.0
27,4,391,1,2,0.5796804584998345,72,67,230,24,28.0
98,30,171,2,4,0.6184924541454495,65,13,330,24,28.0
83,91,289,8,1,0.5532119720435433,55,13,133,16,28.0
51,12,68,2,1,0.8810629680481067,87,54,234,24,23.09
97,71,146,5,0,0.8416029282882995,16,88,223,24,28.0
42,68,320,1,2,0.7912172778678528,33,65,118,24,28.0
29,13,253,4,0,0.9629386885927946,73,38,207,24,23.93
46,46,175,9,3,0.5349669787578851,44,81,386,24,28.0
69,96,149,9,2,0.5781624201571403,31,47,80,24,28.0
88,59,93,7,2,0.8094311329050582,21,7,374,24,28.0
33,32,309,9,1,0.8786902179847349,73,59,356,24,28.0
74,26,71,6,1,0.7117165828976255,23,29,89,24,28.0
90,22,187,1,4,0.7737695569098355,26,61,272,24,28.0
34,65,69,7,2,0.7439805960585716,40,63,351,24,28.0
69,14,76,8,2,0.6792091741048929,85,15,235,24,28.0
38,62,203,9,2,0.9008419296970698,24,23,88,24,28.0
56,60,150,2,4,0.5670741624859523,4,35,239,24,28.0
59,19,188,5,3,0.690745444333485,25,22,53,24,28.0
19,33,140,8,3,0.6599202290641466,27,8,211,24,28.0
68,93,82,8,4,0.6210943390038979,36,12,345,24,28.0
64,13,313,3,4,0.5247399430086773,44,68,371,24,28.0
35,29,382,6,0,0.7513668678838991,80,50,367,24,28.0
39,31,56,7,4,0.9981442397341531,36,52,127,24,28.0
32,58,77,5,2,0.8103429910202631,67,86,250,24,28.0
20,34,188,7,0,0.8942076005569324,25,46,75,24,24.62
66,80,169,7,1,0.7315834823570363,18,0,305,24,28.0
43,87,393,2,0,0.6704308683768132,3,13,70,16,23.37
73,25,293,5,1,0.5195991535198483,31,72,282,24,28.0
24,49,52,8,2,0.8064842954980007,76,85,161,24,28.0
80,83,150,3,1,0.8436553221894313,98,97,289,24,28.0
25,47,292,1,4,0.850954137863911,11,92,107,24,27.71
48,35,311,8,4,0.9670661964318603,93,88,353,24,28.0
75,23,333,2,0,0.8266386483071957,62,21,156,24,26.85
45,77,86,3,3,0.8388783718844468,73,63,267,24,28.0
32,70,107,6,3,0.7697388251638577,4,69,120,24,28.0
27,78,114,6,0,0.7774569789404131,59,8,221,24,26.8
20,2,254,5,4,0.638933172785903,25,66,231,24,28.0
50,7,73,8,4,0.7149432092070847,59,13,95,16,28.0
14,12,201,3,0,0.7234377758868983,94,47,270,24,22.77
41,45,130,7,4,0.7540565685172095,32,22,147,24,28.0
70,3,179,9,3,0.53144915884075,83,30,97,24,28.0
55,44,267,3,4,0.9563967212993352,14,78,105,24,28.0
68,24,69,6,3,0.5938342674077508,93,13,154,16,28.0
30,49,258,5,2,0.9315405800068943,60,53,236,24,28.0
48,83,166,9,2,0.5492933474414898,8,59,111,24,28.0
77,15,285,6,0,0.5443656453465664,14,17,309,24,28.0
46,39,112,4,0,0.9871081067861271,47,18,135,24,21.62
48,64,358,2,3,0.5388382753617456,34,72,386,24,28.0
43,14,122,7,2,0.7894574494285118,84,62,387,24,28.0
35,48,295,4,1,0.9659661232925567,0,76,251,24,27.26
90,84,156,9,2,0.5200773365021641,47,47,94,24,28.0
11,57,215,3,1,0.6460520002607315,87,58,146,24,26.2
72,93,92,4,2,0.5090446742604829,85,48,69,24,28.0
94,44,194,2,1,0.7843899581285448,69,24,176,24,28.0
11,42,122,4,4,0.5527453939126903,25,24,369,24,28.0
40,29,158,5,1,0.9912452555792222,23,28,130,24,24.21
97,16,150,6,1,0.8030943709274523,30,56,179,24,28.0
91,49,346,5,1,0.5132488571965637,69,16,255,24,28.0
19,89,219,6,3,0.6569328789451091,26,7,136,16,28.0
62,74,182,5,0,0.5411908439737021,23,72,255,24,28.0
51,8,246,9,4,0.5677573738704857,71,54,330,24,28.0
80,55,332,8,2,0.8892241895918174,92,57,85,24,28.0
83,31,288,7,4,0.9457547291439063,28,44,140,24,28.0
43,89,64,6,0,0.5205982705275511,1,97,178,24,28.0
63,1,283,4,3,0.9642001997099563,19,36,108,24,28.0
53,11,81,9,1,0.5422455846974523,50,28,140,24,28.0
72,97,386,4,1,0.6782664044317153,6,95,317,24,28.0
96,60,92,1,2,0.5412808418009838,31,62,279,24,28.0
24,89,317,9,4,0.960119229091829,25,29,398,24,28.0
39,76,282,6,2,0.8454924799157946,22,24,294,24,28.0
79,36,362,5,2,0.5145644928957791,80,74,53,24,28.0
67,43,379,1,1,0.7366892594655028,85,60,106,24,28.0
88,43,196,9,4,0.7306326596436711,57,11,81,16,28.0
35,25,138,3,0,0.8819555034303721,64,96,110,24,23.64
84,34,134,6,4,0.8843044099594102,81,36,296,24,28.0
38,81,61,5,0,0.6510590095535702,46,91,309,24,28.0
37,93,362,9,2,0.9807050517792699,15,95,360,24,28.0
45,14,196,2,1,0.6699993553126342,27,55,200,24,23.5
88,10,390,7,0,0.596659297197678,44,35,53,24,28.0
74,55,134,9,1,0.9968965707207611,51,5,351,24,28.0
79,85,320,6,4,0.7294826851193565,11,30,83,24,28.0
41,22,151,5,1,0.9477566898855718,11,41,319,24,24.84
84,59,164,1,1,0.5059198749154298,54,34,76,24,27.54
14,74,280,4,1,0.7036945020508105,75,81,168,24,28.0
87,80,221,9,4,0.5248734112007746,61,27,346,24,28.0
10,15,359,8,1,0.741497722063747,40,62,361,24,28.0
23,52,175,1,0,0.6004572634555304,19,78,269,24,20.19
30,86,378,4,4,0.6974776380663951,62,78,285,24,28.0
14,45,155,4,0,0.6986892748196458,35,48,265,24,22.75
98,26,374,2,0,0.5830413646822977,98,69,58,24,28.0
74,29,192,4,3,0.6104029332367497,33,60,343,24,28.0
93,50,235,7,0,0.8980909771134982,7,33,332,24,28.0
31,61,121,1,0,0.5937813340108882,72,30,339,24,23.27
77,77,313,5,0,0.7287228087709632,53,69,146,24,28.0
27,7,184,7,1,0.8402782729028841,50,94,336,24,28.0
19,83,292,3,4,0.8390133613836993,30,96,169,24,28.0
77,97,322,2,0,0.932278816243685,89,94,333,24,28.0
47,9,377,4,2,0.7544122353102869,87,6,389,24,28.0
11,56,284,2,1,0.9341192724546019,73,31,230,24,24.06
12,47,185,9,2,0.9736162150999994,87,30,182,24,28.0
88,38,65,3,2,0.9152956154404954,20,52,384,24,28.0
63,48,321,7,3,0.8120294603862122,36,23,366,24,28.0
17,68,156,3,1,0.7704659595791392,72,21,315,24,26.53
93,19,356,5,1,0.7873072732502892,93,79,345,24,28.0
85,4,348,3,2,0.7814670979124803,89,30,364,24,28.0
76,62,178,5,0,0.8335725162884641,41,30,101,24,28.0
59,12,162,7,0,0.7911870461751713,98,38,91,24,28.0
82,69,154,7,0,0.8630620039055537,28,67,202,24,28.0
25,56,252,9,2,0.5994144386661445,44,59,141,24,28.0
52,60,246,2,1,0.8933449930215738,63,19,363,24,28.0
69,58,167,3,2,0.940170928285709,35,52,297,24,28.0
63,15,99,1,1,0.5563529923433193,18,79,305,24,24.39
66,7,239,9,3,0.5835835305342815,22,40,377,24,28.0
32,83,289,1,0,0.8785091397344875,13,6,172,16,18.66
69,23,280,4,2,0.5506909996920308,53,87,275,24,28.0
96,66,152,4,1,0.9213262390759559,33,31,345,24,28.0
14,9,271,9,4,0.7721635788084561,25,22,104,24,28.0
17,55,292,8,3,0.8182706687491821,7,99,196,24,28.0
31,65,188,3,0,0.7547932221537497,44,66,172,24,25.8
48,36,147,2,3,0.7972268175276838,91,29,207,24,28.0
36,65,150,7,1,0.6485894624455701,62,54,291,24,28.0
27,33,234,1,0,0.552623127657886,38,29,310,24,22.26
37,6,295,8,1,0.8709388733142045,82,63,173,24,28.0
98,62,67,5,1,0.948953976591594,1,63,335,24,28.0
31,33,174,3,4,0.7511710880126388,38,78,77,24,28.0
21,66,315,4,2,0.8567331237980425,46,27,253,24,28.0
27,56,86,8,0,0.8395312993135555,82,99,296,24,28.0
53,64,227,3,0,0.5946856812034165,90,45,119,24,28.0
39,36,396,6,4,0.6589883409705026,46,93,256,24,28.0
92,29,172,2,1,0.6991048293010247,60,34,283,24,28.0
75,12,109,9,4,0.6717507729396841,64,83,226,24,28.0
78,11,284,5,4,0.9297477735694792,86,71,327,24,28.0
99,82,362,5,0,0.9592138786149338,76,6,394,24,28.0
42,2,88,9,3,0.5257440803189942,22,65,273,24,28.0
55,5,376,8,4,0.5991347553423312,66,25,304,24,28.0
34,78,263,5,0,0.5847675038668229,83,52,99,24,28.0
38,18,153,1,3,0.8769109478567663,10,46,314,24,22.8
63,26,275,1,0,0.6839625244139157,28,4,102,8,21.44
48,99,268,7,0,0.9457347750032425,41,47,80,24,28.0
80,88,124,9,2,0.6462765216658022,97,27,51,24,28.0
35,71,220,6,4,0.5601171016665336,29,42,87,24,28.0
68,58,93,5,2,0.9600695957879253,70,34,268,24,28.0
35,55,348,3,0,0.8219390606529073,33,49,209,24,26.48
62,92,100,4,1,0.5425807047122961,49,91,185,24,28.0
30,17,320,2,3,0.7064700239674977,96,51,178,24,28.0
19,48,114,7,0,0.8380722838121175,34,36,228,24,25.61
63,62,95,9,1,0.9390385762853621,60,85,283,24,28.0
21,73,87,8,4,0.9599637554540793,94,43,221,24,28.0
95,20,397,7,4,0.9102636213838184,82,23,298,24,28.0
40,4,242,5,1,0.5496325252845986,28,4,207,24,27.1
54,17,383,5,2,0.8630606256417508,45,2,358,24,28.0
33,97,185,8,4,0.9483145721605675,85,72,67,24,28.0
85,5,396,7,0,0.98221325929164,76,84,223,24,28.0
50,5,325,4,2,0.7666942442955063,73,68,307,24,28.0
53,52,261,9,2,0.9198193220037479,17,29,248,24,28.0
26,52,241,3,0,0.8172291999987068,77,40,200,24,24.71
59,15,141,8,3,0.6439559905619722,5,38,54,24,28.0
12,73,79,3,3,0.8576061169332722,12,62,361,24,27.09
48,38,116,9,1,0.8945441723690108,75,79,167,24,28.0
95,21,215,4,1,0.7755099855792527,31,44,244,24,28.0
34,82,163,6,0,0.6861394406205727,18,79,331,24,28.0
24,52,278,4,4,0.7985719197988107,39,23,375,24,28.0
21,3,161,4,4,0.6443054330974446,1,5,142,8,23.86
32,98,379,4,0,0.9835224945049172,26,6,99,16,26.97
30,85,95,2,0,0.9304039884657967,52,20,162,24,19.8
41,98,288,7,1,0.5189183657817787,31,10,205,24,28.0
78,98,330,4,0,0.7463633027378279,32,41,160,24,28.0
94,56,60,6,2,0.9092476395118907,80,22,356,24,28.0
94,4,355,8,1,0.7705982803439785,9,83,340,24,28.0
50,46,175,6,4,0.8829114313363335,92,98,75,24,28.0
29,35,369,8,1,0.7965708825151057,78,15,308,24,28.0
78,26,152,1,3,0.7126044830029632,51,51,166,24,28.0
75,61,132,3,1,0.6022851008402438,10,34,115,24,25.25
10,32,126,1,1,0.5485460988103671,85,83,349,24,25.76
49,44,179,9,3,0.6076477798541973,49,40,395,24,28.0
22,54,211,7,3,0.5970454124312603,75,55,391,24,28.0
22,47,394,8,3,0.514184295982842,20,17,382,24,28.0
64,88,257,6,3,0.6626706868709344,63,89,205,24,28.0
64,27,136,7,3,0.579544535221653,13,30,112,24,28.0
55,75,394,4,1,0.8915604690750512,23,68,94,24,28.0
86,20,378,2,4,0.7594339690736862,7,87,83,24,28.0
19,0,212,9,1,0.8511559468625933,4,86,128,24,28.0
76,18,348,7,2,0.5901742455803471,57,58,256,24,28.0
49,14,337,4,0,0.7316817456097953,76,79,333,24,28.0
33,36,239,5,3,0.6462008882071262,84,0,293,24,28.0
81,0,192,1,4,0.6831114047369986,40,62,326,24,28.0
74,90,101,7,1,0.9978500361136182,37,98,117,24,28.0
11,98,387,2,2,0.8660553446177344,70,40,297,24,28.0
16,56,222,9,0,0.5596956642508406,31,82,373,24,28.0
19,17,388,5,3,0.6191369156663701,5,37,360,24,28.0
37,25,249,6,1,0.6836868753985865,85,21,55,24,28.0
45,10,387,8,1,0.5506410914146798,49,35,258,24,28.0
64,29,111,3,4,0.9818760271492919,94,31,169,24,28.0
92,8,321,6,2,0.5450835007872505,10,78,282,24,28.0
72,84,173,3,0,0.6191779764036298,48,50,227,24,28.0
33,20,130,3,2,0.6656255087092551,40,63,81,24,25.87
34,59,356,7,0,0.9722138856028948,86,91,253,24,28.0
17,98,330,4,4,0.9156142800015252,7,68,196,24,28.0
76,75,273,6,2,0.8457575012903689,30,12,167,16,28.0
10,45,181,6,3,0.828315416490292,96,77,388,24,28.0
12,51,316,9,0,0.969555247893383,50,91,51,24,28.0
86,98,374,7,1,0.959664432777792,65,44,76,24,28.0
76,61,369,4,1,0.8214212350839046,93,40,136,24,28.0
61,13,110,2,4,0.922371530681452,18,87,341,24,28.0
79,11,378,8,1,0.5956052037645923,95,97,84,24,28.0
27,82,291,6,0,0.9272101832015726,35,9,317,24,28.0
78,19,86,2,0,0.9441129328064048,96,68,378,24,28.0
73,29,66,3,2,0.7274343719591133,1,69,166,24,26.2
69,10,378,3,3,0.6211010134917014,95,7,124,16,28.0
75,4,207,9,2,0.8290260691877831,24,74,111,24,28.0
74,96,306,8,3,0.8630234201195626,26,37,345,24,28.0
90,11,115,8,0,0.7055179444131908,42,20,260,24,28.0
43,29,325,2,4,0.8258330370234653,6,68,314,24,28.0
54,17,352,2,0,0.771497011162962,77,71,358,24,28.0
46,19,235,8,0,0.7804278038684134,14,34,130,24,27.23
36,20,345,6,3,0.5032335361093156,43,4,246,24,28.0
30,7,371,7,4,0.6869443540671604,59,60,198,24,28.0
27,60,246,2,1,0.7414147764843082,98,89,206,24,28.0
50,91,247,2,0,0.8099471227006605,89,85,339,24,28.0
58,11,303,6,4,0.855680900909306,24,65,178,24,28.0
83,33,322,1,4,0.8262578283948077,38,58,197,24,28.0
93,84,167,8,0,0.625440015751566,66,37,282,24,28.0
47,27,300,8,3,0.9476406993015933,86,86,301,24,28.0
59,85,268,6,4,0.6990251401353138,98,48,66,24,28.0
85,85,358,6,1,0.7229619805022524,61,98,130,24,28.0
72,90,272,3,1,0.8220116274715954,17,76,249,24,28.0
71,3,351,7,4,0.6404989732410981,78,97,199,24,28.0
74,5,370,3,2,0.973409876953836,54,77,211,24,28.0
50,31,100,7,0,0.7011308098221078,98,16,223,24,28.0
16,61,56,4,2,0.7736814998922104,53,49,376,24,28.0
58,49,308,6,2,0.8939245242317393,45,80,86,24,28.0
69,66,265,1,2,0.7165305786241547,79,95,51,24,28.0
81,78,372,4,1,0.5513009115866866,40,3,136,8,28.0
17,9,162,6,4,0.6565511311398287,79,58,366,24,28.0
26,27,195,4,1,0.996005375479825,97,78,306,24,28.0
82,16,309,5,2,0.7744906409845114,0,72,238,24,28.0
31,64,362,4,0,0.907302082856689,91,4,199,16,28.0
23,72,129,6,0,0.735611589282435,74,10,141,16,26.47
21,33,129,6,1,0.8430980113535493,7,89,347,24,28.0
23,50,290,3,1,0.7884119592153057,28,28,77,24,23.89
97,91,155,3,1,0.7237842727348502,30,36,233,24,28.0
49,11,298,7,0,0.7324559313469907,44,24,219,24,28.0
27,29,323,7,4,0.9675889268110488,5,47,190,24,28.0
35,48,69,2,4,0.5753855250153939,64,88,230,24,28.0
74,2,348,9,3,0.7092578208132256,66,92,135,24,28.0
32,12,72,3,2,0.743110003925449,78,25,386,24,26.75
70,27,339,9,2,0.6548742831444119,24,76,339,24,28.0
75,71,182,2,3,0.9073108113016437,50,23,322,24,28.0
93,34,79,6,2,0.6121303633956723,87,12,138,16,28.0
40,99,191,5,3,0.584721810819085,88,37,156,24,28.0
84,17,88,3,2,0.5266649493802278,48,26,171,24,28.0
32,34,279,3,0,0.5465502910585593,71,51,102,24,25.64
88,7,224,2,4,0.7485777632423865,73,64,223,24,28.0
36,45,306,2,2,0.6903863581355395,23,44,165,24,27.41
93,28,67,3,2,0.6088516551293428,96,17,240,24,28.0
94,18,200,4,2,0.8624043625435667,95,53,148,24,28.0
98,32,106,1,0,0.5963688022529092,74,84,108,24,28.0
90,15,93,6,4,0.775046025187055,69,92,109,24,28.0
34,86,316,5,1,0.5052603541713785,74,23,386,24,28.0
82,71,143,7,4,0.9780885541899784,72,82,285,24,28.0
73,71,95,3,3,0.7542715782868816,5,29,150,24,28.0
25,56,366,1,4,0.6198141842474998,6,34,170,24,27.98
78,90,79,3,3,0.6760231670761139,19,72,335,24,28.0
71,76,75,2,4,0.5802605148459369,44,45,329,24,28.0
86,15,387,2,0,0.5222380855715154,13,80,184,24,28.0
30,92,140,1,3,0.9457644834051644,33,25,205,24,25.29
28,30,319,7,0,0.650984811329107,7,37,59,24,25.91
39,6,307,6,4,0.7921936471747073,68,55,325,24,28.0
79,67,234,5,0,0.7342314822493847,38,82,284,24,28.0
76,91,160,6,2,0.5003693527620123,94,68,62,24,28.0
